name,road_address,latitude,longitude,toilet_type,open_time_type
갈뫼루(양지)입구 화장실,경상북도 구미시 신비로3길 38-41(신평동),36.1259225,128.3638223,공중화장실,상시
산동물빛공원 화장실(물놀이장 앞),,36.1590855,128.4304315,공중화장실,상시
봉곡테마공원화장실,경상북도 구미시 봉곡로18길 30(봉곡동),36.1507019,128.3140244,공중화장실,상시
형곡1동행정복지센터화장실,경상북도 구미시 경은로 52(형곡동),36.1138781,128.334439,개방화장실,정시
선산노인복지관 화장실,경상북도 구미시 선산읍 선산중앙로 117,36.243883,128.3036875,개방화장실,정시
형곡공원 지구대 앞 화장실,경상북도 구미시 경은로 86(형곡동),36.1136,128.335,공중화장실,상시
동락공원관리사무소(=동락공원1사무실) 화장실,경상북도 구미시 3공단1로 191(진평동),36.0964527,128.4019833,공중화장실,상시
선주원남동행정복지센터화장실,경상북도 구미시 봉곡로 42(봉곡동),36.1425398,128.3101915,개방화장실,정시
임오동행정복지센터 화장실,경상북도 구미시 임은길 61(임은동),36.0892269,128.3692977,개방화장실,정시
구미시청 별관2 화장실,경상북도 구미시 송정대로 55(송정동),36.119275,128.3444417,개방화장실,정시
산악레포츠공원 정상 화장실,경상북도 구미시 해평면 송곡4길 269-102,36.2584009,128.3909631,공중화장실,상시
해평보건지소 화장실,경상북도 구미시 해평면 숭선로 523-14,36.19351311,128.3923047,개방화장실,정시
상모사곡동행정복지센터 화장실,경상북도 구미시 상사서로 199(사곡동),36.0997397,128.3578797,개방화장실,정시
신평1동행정복지센터화장실,경상북도 구미시 칠성로 32(신평동),36.1208744,128.3592709,개방화장실,정시
송정동행정복지센터 화장실,경상북도 구미시 송정동로 10(송정동),36.1184084,128.3473153,개방화장실,정시
낙동강둔치 구미보명품화장실,경상북도 구미시 해평면 낙동강자전거길 25651,36.2431196,128.3459714,공중화장실,상시
천생산 석굴 화장실,경상북도 구미시 천생산길 23(구평동),36.0939899,128.4506422,공중화장실,상시
"선산파크골프장 화장실(B코스 앞, 수세식)",,36.226932,128.346483,개방화장실,정시
금오산도립공원 야영장(하) 화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,공중화장실,상시
구미에코랜드생태숲 화장실,경상북도 구미시 산동면 인덕1길 195,36.1773696,128.4635141,공중화장실,상시
금오산도립공원 소주차장 화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,공중화장실,상시
낙동강체육공원 물놀이장 화장실1,경상북도 구미시 고아읍 체육공원안길 98,36.15822085,128.38483267,공중화장실,불규칙
장천보건지소 화장실,경상북도 구미시 장천면 강동로 184,36.1258044,128.4951475,개방화장실,정시
근로자문화센터 화장실,경상북도 구미시 해마루공원로 24(구포동),36.1348117,128.4295885,개방화장실,정시
시립상모정수도서관 화장실,경상북도 구미시 상사사로 4길 10(상모동),36.0872402,128.3562938,개방화장실,정시
구미시청본관화장실,경상북도 구미시 송정대로 55(송정동),36.119275,128.3444417,개방화장실,정시
금오산도립공원 관리사무소 화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,개방화장실,정시
문장골공원 화장실,,36.1485,128.3313,공중화장실,상시
선산문화회관 화장실,경상북도 구미시 선산읍 선산중앙로 117,36.2438076,128.3041528,개방화장실,정시
구미파크골프장 화장실(입구 좌측),,36.143459,128.37282,개방화장실,정시
산악레포츠공원 5주차장 화장실,경상북도 구미시 해평면 송곡4길 269-102,36.2584009,128.3909631,공중화장실,상시
"선산파크골프장 화장실(C코스 앞, 수세식)",,36.228633,128.345943,개방화장실,정시
낙동강체육공원 물놀이장 화장실2,경상북도 구미시 고아읍 체육공원안길 98,36.15822085,128.38483267,공중화장실,불규칙
신평2동행정복지센터화장실,경상북도 구미시 신비로7길 9(신평동),36.1229263,128.3658324,개방화장실,정시
천생산 마제지 화장실,경상북도 구미시 여헌로10길 132(인의동),36.1056221,128.4386605,공중화장실,상시
구미양포동우체국 화장실,경상북도 구미시 산호대로35길 10(옥계동),36.13722079,128.4254602,개방화장실,정시
낙동강둔치 남구미전망대화장실 (수세식),"경상북도 구미시 남구미로 103(공단동), 하천하-전망대옆",36.08287018,128.38887797,공중화장실,상시
양포동행정복지센터화장실,경상북도 구미시 산호대로 35길 6(옥계동),36.1377765,128.4210191,개방화장실,정시
낙동강둔치 강변체육공원 하류화장실,,36.10900725,128.39326742,공중화장실,상시
낙동강둔치 강변체육공원 상류화장실,,36.1137837,128.3935245,공중화장실,상시
검성지생태공원,경상북도 구미시 검성로 204(황상동),36.1147962,128.4366868,공중화장실,상시
"동락공원 화합의숲(족구장,모임광장,5번광장)화장실",경상북도 구미시 3공단1로 191(진평동),36.0964527,128.4019833,공중화장실,상시
금오산도립공원 대주차장(예총) 화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,공중화장실,상시
"그라운드골프장 화장실(지산교 옆, 수거식)",,36.125447,128.353822,공중화장실,정시
구평공원화장실,경상북도 구미시 인동46길 20-17(구평동),36.0906075,128.4386056,공중화장실,상시
구미시 농기계교육관 화장실,경상북도 구미시 선산읍 김선로 947,36.2311114,128.2838912,개방화장실,정시
구미에코랜드 버스주차장 화장실,경상북도 구미시 산동면 인덕1길 195,36.1773696,128.4635141,공중화장실,상시
낙동강체육공원 종합경기장 화장실,,36.15822085,128.38483267,공중화장실,상시
도리사(하) 화장실,경상북도 구미시 해평면 도리사로 526,36.2556189,128.3992743,공중화장실,상시
동락공원 민속정원 화장실,경상북도 구미시 3공단1로 191(진평동),36.0964527,128.4019833,공중화장실,상시
금오산도립공원 야영장 (상) 화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,공중화장실,상시
낙동강체육공원 자전거대여소 화장실,경상북도 구미시 고아읍 체육공원길 224,36.1428439,128.3704411,공중화장실,상시
"구미파크골프장 화장실(D,E코스)",,36.146051,128.373571,개방화장실,정시
산동참생태숲 유아숲 화장실,경상북도 구미시 산동면 인덕1길 195,36.1773696,128.4635141,공중화장실,상시
구미시 농기계임대사업소 화장실,경상북도 구미시 선산읍 김선로 947,36.2335664,128.2896189,개방화장실,정시
선산출장소 화장실,경상북도 구미시 선산읍 선산중앙로 83-2,36.2434552,128.2999132,개방화장실,정시
박정희대통령역사자료관 쉼터 공중화장실,경상북도 구미시 박정희로 99-21(상모동),36.09008367,128.3483804,공중화장실,상시
산동읍행정복지센터화장실,경상북도 구미시 산동면 강동로 1038-5,36.1659268,128.426725,개방화장실,정시
미래농업교육관 화장실,경상북도 구미시 선산읍 김선로 963,36.2335664,128.2896189,개방화장실,정시
평생학습원 화장실,경상북도 구미시 산호대로 243(공단동),36.1055081,128.38439,개방화장실,정시
구미원평동우체국 화장실,경상북도 구미시 구미중앙로11길 9원평동),36.1301716,128.3304865,개방화장실,정시
구미노인종합복지관 화장실,경상북도 구미시 산책길 51(원평동),36.1236958,128.3306325,개방화장실,정시
낙동강체육공원 초화류단지 화장실,,36.15822085,128.38483267,공중화장실,상시
시립중앙도서관 화장실,경상북도 구미시 경은로 85(형곡동),36.1136102,128.3359928,개방화장실,정시
동락공원 어린이놀이터 태양광친환경화장실,경상북도 구미시 3공단1로 191(진평동),36.0964527,128.4019833,공중화장실,상시
낙동강체육공원 어린이놀이터화장실,경상북도 구미시 낙동제방길 200(양호동),36.13844427,128.37564669,공중화장실,상시
동락공원 방범초소 화장실,경상북도 구미시 3공단1로 191(진평동),36.0964527,128.4019833,공중화장실,상시
도개파크골프장 화장실(구장입구),,36.296546,128.331216,개방화장실,정시
해마루공원 화장실(거북광장),경상북도 구미시 해마루 공원로 86(옥계동),36.142576,128.4355597,공중화장실,상시
구미해평면우체국 화장실,경상북도 구미시 해평면 강동로 1662,36.1987768,128.3915542,개방화장실,정시
지산샛강생태공원화장실,,36.1374547,128.3530574,공중화장실,상시
수도산체육공원 화장실,,36.1195115,128.3412034,공중화장실,상시
낙동강체육공원 구미캠핑장 화장실1,경상북도 구미시 낙동제방길 200(양호동),36.13844427,128.37564669,공중화장실,상시
금오산도립공원 채미정관리사 여자화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,공중화장실,상시
동락파크골프장 화장실(A코스 앞),,36.092109,128.400594,개방화장실,정시
구미보건소 화장실,경상북도 구미시 선산대로 111(지산동),36.1399663,128.3459951,개방화장실,정시
구미시청 신관화장실,경상북도 구미시 송정대로 55(송정동),36.119275,128.3444417,개방화장실,정시
선산 충혼탑 화장실,경상북도 구미시 선산읍 선주로 127-5,36.245585,128.3004349,공중화장실,상시
천생산 공중화장실,경상북도 구미시 장천면 신장2길 270,36.11253238,128.4624772,공중화장실,상시
지산동행정복지센터 화장실,경상북도 구미시 선산대로 105(지산동),36.1394438,128.3458963,개방화장실,정시
들성생태공원화장실,경상북도 구미시 고아읍 들성로 174-3,36.158634,128.3403664,공중화장실,상시
낙동강체육공원 축구장10번 화장실,,36.15822085,128.38483267,공중화장실,상시
탄소제로교육관 화장실,경상북도 구미시 금오산로 336-97(남통동),36.1204139,128.3078332,개방화장실,정시
"그라운드골프장 화장실(신평교 옆, 수거식)",,36.126206,128.356562,개방화장실,정시
낙동강체육공원 관리사무소 화장실,,36.1365374,128.36753105,공중화장실,상시
낙동강둔치 강정지구 화장실 (수거식),,36.22261937,128.34932854,공중화장실,상시
산악레포츠공원 관리사무실 화장실,경상북도 구미시 해평면 송곡4길 269-102,36.2584009,128.3909631,개방화장실,상시
구미옥성면우체국 화장실,경상북도 구미시 옥성면 주아1길 14,36.295868,128.2777876,개방화장실,정시
산악레포츠공원 인공암벽 화장실,경상북도 구미시 해평면 송곡4길 269-102,36.2584009,128.3909631,개방화장실,상시
옥성면행정복지센터화장실,경상북도 구미시 옥성면 주아령로 415,36.295607,128.2788251,개방화장실,정시
구미에코랜드모노레일전망대 화장실,경상북도 구미시 산동면 인덕1길 195,36.1773696,128.4635141,공중화장실,상시
구미형곡동우체국 화장실,경상북도 구미시 형곡로17길 19(형곡동),36.1133804,128.3341783,개방화장실,정시
구미시청 별관1 화장실,경상북도 구미시 송정대로 55(송정동),36.119275,128.3444417,개방화장실,정시
원평공원 화징실,경상북도 구미시 구미중앙로43길 10(원평동),36.1209082,128.355177,공중화장실,상시
구미파크골프장 입구 화장실(입구 우측),,36.143209,128.372445,개방화장실,정시
구미에코랜드 야외주차장 화장실,경상북도 구미시 산동면 인덕1길 195,36.1773696,128.4635141,공중화장실,상시
남통공원화장실,경상북도 구미시 원남로4길 46(남통동),36.1294812,128.323845,공중화장실,상시
해평파크골프장 화장실(입구좌측),,36.243743,128.344858,개방화장실,정시
장천면행정복지센터 화장실,경상북도 구미시 장천면 강동로 184,36.1258044,128.4951475,개방화장실,정시
금오산도립공원 잔디광장 화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,공중화장실,상시
장애인파크골프장 화장실(사무실 옆),,36.125499,128.351977,개방화장실,정시
동락공원 유소년체육시설 화장실(수거식),,36.099318,128.400085,개방화장실,정시
구미무을면우체국 화장실,경상북도 구미시 무을면 상무로 996,36.2601901,128.1986967,개방화장실,정시
송정공원 화장실,경상북도 구미시 구미중앙로44길 11(송정동),36.1196202,128.3543658,공중화장실,상시
무을면행정복지센터화장실,경상북도 구미시 무을면 상무로 981,36.2607731,128.1974431,개방화장실,정시
옥성보건지소 화장실,경상북도 구미시 옥성면 주아령로 411,36.2955106,128.2782884,개방화장실,정시
구미고아원호우체국 화장실,경상북도 구미시 고아읍 관심1길 43,36.2115216,128.3284767,개방화장실,정시
도개보건지소 화장실,경상북도 구미시 도개면 궁기4길 15,36.3014905,128.3285609,개방화장실,정시
원평동행정복지센터화장실,경상북도 구미시 구미중앙로25길 20원평동),36.1271066,128.3399504,개방화장실,정시
금오산도립공원 폭포(영흥정) 화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,공중화장실,상시
도개파크골프장 화장실(A코스 앞),,36.297033,128.329643,개방화장실,정시
별빛공원 화장실,,36.0928059,128.434294,공중화장실,상시
천생산산림욕장(하)화장실,경상북도 구미시 여헌로10길 229(인의동),36.1065948,128.4469905,공중화장실,상시
낙동강체육공원 1주차장 화장실,경상북도 구미시 낙동제방길 200(양호동),36.13844427,128.37564669,공중화장실,상시
신라불교초전지 기념관 화장실,경상북도 구미시 도개면 도개다곡길 389-46,36.3003904,128.335872,개방화장실,정시
낙동강체육공원 구미캠핑장 화장실5,경상북도 구미시 낙동제방길 200(양호동),36.13844427,128.37564669,공중화장실,상시
낙동강체육공원 구미캠핑장 화장실2,경상북도 구미시 낙동제방길 200(양호동),36.13844427,128.37564669,공중화장실,상시
도량동행정복지센터화장실,경상북도 구미시 문장로 12길1(도량동),36.140504,128.3325493,개방화장실,정시
선산(봉황)시장 화장실,경상북도 구미시 선산읍 남문로 19-26,36.2397571,128.3011274,공중화장실,상시
형곡공원 배드민턴장 화장실,경상북도 구미시 경은로 85(형곡동),36.1136,128.335,공중화장실,상시
차량등록사업소 화장실,경상북도 구미시 고아읍 선산대로 309,36.1566653,128.3503487,개방화장실,정시
광평동행정복지센터 화장실,경상북도 구미시 광평길 55(광평동),36.104636,128.3660262,개방화장실,정시
낙동강체육공원 구미캠핑장 화장실3,경상북도 구미시 낙동제방길 200(양호동),36.13844427,128.37564669,공중화장실,상시
갈뫼공원 화장실,경상북도 구미시 수출대로3길 150(비산동),36.1209107,128.3756962,공중화장실,상시
선산보건소 화장실,경상북도 구미시 선산읍 선주로 121,36.2442422,128.2999547,개방화장실,정시
농산물도매시장관리사무소 화장실,경상북도 구미시 고아읍 선산대로 309,36.1566653,128.3503487,개방화장실,정시
비산동행정복지센터화장실,경상북도 구미시 신비로 177-3(비산동),36.1236907,128.3809906,개방화장실,정시
금오산도립공원 해운사(폭포 밑) 화장실,경상북도 구미시 금오산상가길 12(남통동),36.1204135,128.3246071,공중화장실,상시
해평파크골프장 화장실(수거식),,36.243757,128.344911,개방화장실,정시
선산뒷골 체육공원 화장실,,36.2616746,128.2815912,공중화장실,상시
구미우체국 화장실,경상북도 구미시 송원서로 6(송정동),36.1183679,128.3433057,개방화장실,정시
낙동강둔치 청연언덕 화장실 (수거식),,36.29961602,128.31738232,공중화장실,상시
양지공원화장실,,36.1253375,128.3587879,공중화장실,상시
인동동행정복지센터 화장실,경상북도 구미시 인동15길 42(인의동),36.1036918,128.4287146,개방화장실,정시
무을보건지소 화장실,경상북도 구미시 무을면 문화마을길 32,36.2608371,128.1988634,개방화장실,정시
영주보건소 2(별관),경상북도 영주시 시청로 1번길 19,36.806229,128.621912,공중화장실,상시
파크골프장 후단(9번),경상북도 영주시 가흥동 1381-1,36.817707,128.614834,공중화장실,상시
팔각정옆(7번),경상북도 영주시 가흥1동 146-2,36.813497,128.616093,공중화장실,상시
풍기토종인삼시장,경상북도 영주시 풍기읍 동성로 2번길 63,36.870323,128.534232,공중화장실,상시
조제보건진료소,경상북도 영주시 문수면 조제로 59,36.718779,128.600952,공중화장실,상시
희방 제2주차장 공중화장실,경상북도 영주시 풍기읍 죽령로 1720번길 207,36.916228,128.456233,공중화장실,상시
부석면 치안센터,경상북도 영주시 부석면 소천로 1,36.975946,128.654262,공중화장실,상시
제2가흥교 앞(12번),경상북도 영주시 휴천동 642-235,36.807117,128.613703,공중화장실,상시
부석농협주유소,경상북도 영주시 부석면 소백로 3750,36.979088,128.657479,공중화장실,상시
비로사 앞 공중화장실,경상북도 영주시 풍기읍 삼가로 661-12,36.938781,128.500651,공중화장실,상시
대박시장 내 화장실,경상북도 영주시 중앙로 80번길 33-12,36.823489,128.62617,공중화장실,상시
풍기읍보건지소,경상북도 영주시 풍기읍 남원로 66,36.867461,128.527314,공중화장실,상시
농민주유소,경상북도 영주시 이산면 간운로 467,36.771852,128.670799,공중화장실,상시
가흥동영주소방서,경상북도 영주시 선비로 181,36.820724,128.619047,공중화장실,상시
평은우체국,경상북도 영주시 평은면 평은로 903,36.762274,128.690722,개방화장실,상시
문수우체국,경상북도 영주시 문수면 문수로 1363번길 25,36.770926,128.629945,개방화장실,상시
영주세무서,경상북도 영주시 중앙로 15,36.819719,128.61803,공중화장실,상시
영주호 다리 옆 주차장,경상북도 영주시 평은면 수변로 750,36.71888,128.653925,공중화장실,상시
영주소방서,경상북도 영주시 문수면 적서로 448번길 17,36.79171,128.63307,공중화장실,상시
인애가영주한방병원,경상북도 영주시 지천로 164,36.814826,128.619369,공중화장실,상시
가흥2동 행정복지센터,경상북도 영주시 가흥로 357,36.829343,128.611772,공중화장실,상시
삼가리주차장 공중화장실,경상북도 영주시 풍기읍 삼가로 476,36.923172,128.503389,공중화장실,상시
시의회(서관),경상북도 영주시 광복로 65,36.828623,128.626185,공중화장실,상시
부석주유소,경상북도 영주시 부석면 의상로 1755,36.975111,128.653716,공중화장실,상시
봉현면 보건지소,경상북도 영주시 봉현면 오현로 27,36.861297,128.52509,공중화장실,상시
안정면 게이트볼장,경상북도 영주시 안정면 안심리 137-2,36.847997,128.55689,공중화장실,상시
하나홈마트 건너편(1번),경상북도 영주시 가흥동 1381-1,36.830337,128.612747,공중화장실,상시
소룡보건진료소,경상북도 영주시 장수면 옥계로 510,36.737338,128.574867,공중화장실,상시
새마을회관 2층,경상북도 영주시 원당로 76,36.820246,128.623017,공중화장실,상시
인라인스케이트장(5번),경상북도 영주시 가흥동 330-2,36.813676,128.614081,공중화장실,상시
남대리 소공원 공중화장실(주막거리),경상북도 영주시 부석면 영부로 847-29,37.039919,128.666628,공중화장실,상시
휴천3동 행정복지센터1층,경상북도 영주시 구성로 273번길 30,36.817836,128.625849,공중화장실,상시
두전보건진료소,경상북도 영주시 장수면 장안로 440-6,36.812077,128.574258,공중화장실,상시
제민루(삼판서고택앞),경상북도 영주시 선비로 181번길 56-1,36.820805,128.615945,공중화장실,상시
성누가병원,경상북도 영주시 구성로 329,36.823489,128.62617,공중화장실,상시
단산면사무소,경상북도 영주시 단산면 옥대로 36,36.951314,128.619389,공중화장실,상시
영주시청-본관동화장실,경상북도 영주시 시청로 1,36.805798,128.624105,공중화장실,상시
노좌보건진료소,경상북도 영주시 봉현면 소백로 941,36.791405,128.500889,공중화장실,상시
종합시장2(번개시장),경상북도 영주시 선비로 79번길 40-12,36.813251,128.622139,공중화장실,상시
부석사 공중화장실,경상북도 영주시 부석면 부석사로 345,36.997713,128.686864,공중화장실,상시
영주시립노인전문요양병원,경상북도 영주시 안정면 장안로 697,36.830144,128.564838,공중화장실,상시
풍기읍 성동상가 주차장,경상북도 영주시 풍기읍 기주로 82-5,36.870052,128.526668,공중화장실,상시
용산보건진료소,경상북도 영주시 안정면 용주로 925,36.814026,128.545121,공중화장실,상시
(구) 풍기읍사무소 공중화장실,경상북도 영주시 풍기읍 기주로 104-3,36.870774,128.524672,공중화장실,상시
부석사집단시설지구 화장실,경상북도 영주시 부석면 부석사로 314,36.994561,128.681108,공중화장실,상시
임곡보건진료소,경상북도 영주시 부석면 영부로 106번길 9,37.001592,128.662938,공중화장실,상시
중앙시장2,경상북도 영주시 구성로 382,36.825774,128.620524,공중화장실,상시
종합시장1(번개시장),경상북도 영주시 선비로 79번길 40-12,36.813251,128.622139,공중화장실,상시
용마루2공원 주차장,경상북도 영주시 평은면 수변로 112,36.729371,128.673175,공중화장실,상시
대영중학교 옆(10번),경상북도 영주시 휴천동 1766-6,36.80727,128.633122,공중화장실,상시
희방사 입구,경상북도 영주시 풍기읍 죽령로 1720번길 76,36.90977,128.459075,공중화장실,상시
풍기읍행정복지센터,경상북도 영주시 풍기읍 남원로 80,36.867504,128.526258,공중화장실,상시
"시민회관(본관,별관)",경상북도 영주시 선비로 213,36.8234895,128.62617,공중화장실,상시
풍기중앙시장 공중화장실,경상북도 영주시 풍기읍 동성로 70번길 14,36.87114,128.528865,공중화장실,상시
삼각지 바닥분수공원,경상북도 영주시 원당로 58번길 12-9,36.819059,128.622181,공중화장실,상시
풍기,경상북도 영주시 풍기읍 인삼로 1,36.888086,128.539104,개방화장실,상시
외나무다리앞,경상북도 영주시 문수면 무섬로 238-12,36.73264,128.622048,공중화장실,상시
국민체육센터,경상북도 영주시 가흥로 109,36.808318,128.607372,공중화장실,상시
소백힐링지구,경상북도 영주시 회헌로 207,36.847966,128.608152,개방화장실,상시
풍기남원천 공중화장실 (남원대교 밑),경상북도 영주시 풍기읍 남원로 99,36.868692,128.521526,공중화장실,상시
순흥파출소,경상북도 영주시 순흥면 순흥로 63,36.915278,128.575501,공중화장실,상시
삼가야영장 안내센터 화장실,경상북도 영주시 풍기읍 삼가로 696-66,36.938882,128.505258,공중화장실,상시
영주주유소,경상북도 영주시 선비로 197,36.821762,128.618545,공중화장실,상시
영주보건소 1,경상북도 영주시 시청로 1번길 19,36.806229,128.621912,공중화장실,상시
영주1동 행정복지센터,경상북도 영주시 광복로 47,36.828201,128.623965,공중화장실,상시
한정공원 화장실,경상북도 영주시 한정로 124번길 6,36.798608,128.61657,공중화장실,상시
휴천1동 행정복지센터,경상북도 영주시 남간로 18,36.818479,128.629888,공중화장실,상시
단산면 보건지소,경상북도 영주시 단산면 옥대로 32,36.951028,128.618806,공중화장실,상시
풍기우체국,경상북도 영주시 풍기읍 기주로 100,36.870542,128.525144,공중화장실,상시
이산치안센터,경상북도 영주시 이산면 이산로 194,36.820296,128.655176,공중화장실,상시
장수보건지소,경상북도 영주시 장수면 장수로 50,36.774897,128.578723,공중화장실,상시
농업인복지회관,경상북도 영주시 봉현면 소백로 1653,36.849003,128.526294,공중화장실,상시
소백산자락길,경상북도 영주시 풍기읍 죽령로 1513번길 109-15,26.893669,128.459423,공중화장실,상시
봉현우체국,경상북도 영주시 봉현면 노좌로 20,36.794109,128.501394,공중화장실,상시
한정교 옆(6번),경상북도 영주시 지천로 1번길 51,36.801739,128.615377,공중화장실,상시
영주시 자원봉사센터 3층,경상북도 영주시 원당로 76,36.820303,128.623145,공중화장실,상시
문수면 치안센터,경상북도 영주시 문수면 문수로 1363번길 33,36.771842,128.630016,공중화장실,상시
시립도서관,경상북도 영주시 가흥로 263,36.820926,128.612803,공중화장실,상시
시의회(본관),경상북도 영주시 광복로 65,36.828623,128.626185,공중화장실,상시
문화예술회관,경상북도 영주시 가흥로 257,36.819947,128.612836,공중화장실,상시
금선정 화장실 2,경상북도 영주시 풍기읍 금계로 271,36.895536,128.527903,공중화장실,상시
풍기인삼홍삼센터 (상가 내 4개소),경상북도 영주시 풍기읍 기주로 10,36.867934,128.534335,공중화장실,상시
영주시 자원봉사센터 2층,경상북도 영주시 원당로 76,36.820303,128.623145,공중화장실,상시
한국국토정보공사 영주지사,경상북도 영주시 목민로 16,36.807387,128.622428,공중화장실,상시
남원로화장실 (남원천변 우신강편아파트 정자 옆),경상북도 영주시 풍기읍 남원로 132,36.869671,128.520994,공중화장실,상시
풍기장례식장,경상북도 영주시 풍기읍 안풍로 231,36.866054,128.548108,공중화장실,상시
순흥우체국,경상북도 영주시 순흥면 순흥로 55번길 8,36.914487,128.575359,공중화장실,상시
녹색관광정거장,경상북도 영주시 문수면 문수로 1245-19,36.766275,128.621397,개방화장실,상시
백두대간지구,경상북도 영주시 안정면 신재로634번길 23-6,36.85469,128.550391,개방화장실,상시
단산우체국,경상북도 영주시 단산면 아호로 31,36.950128,128.618215,공중화장실,상시
안정면 보건지소,경상북도 영주시 안정면 신재로 537,36.845867,128.556783,공중화장실,상시
적동주유소,경상북도 영주시 문수면 간운로 22,36.792467,128.63443,공중화장실,상시
대박시장 안 화장실,경상북도 영주시 중앙로 80번길 33-12,36.823489,128.62617,공중화장실,상시
현대장례식장,경상북도 영주시 가흥공단로 11,36.83081,128.595381,공중화장실,상시
풍기 도서관 앞 공중화장실,경상북도 영주시 풍기읍 남원로 152-4,36.870633,128.519326,공중화장실,상시
삼가리(매점) 공중화장실,경상북도 영주시 풍기읍 삼가로 434,36.921846,128.506952,공중화장실,상시
부석소방서,경상북도 영주시 부석면 부석로 1,36.97539,128.651103,공중화장실,상시
서천둔치 주차장(3번),경상북도 영주시 가흥동 산45-5,36.821676,128.613314,공중화장실,상시
한국전력공사,경상북도 영주시 구성로 370,36.824441,128.621981,공중화장실,상시
영주장례식장,경상북도 영주시 신재로 153,36.798608,128.61657,공중화장실,상시
인삼엑스포 스마트 인삼존 공중화장실,경상북도 영주시 풍기읍 풍기로 17-69,36.868453,128.519851,공중화장실,상시
국유림관리사무소,경상북도 영주시 반지미로 178,36.819639,128.588712,공중화장실,상시
국립공원관리사무소,경상북도 영주시 풍기읍 죽령로 1720번길 76,36.90977,128.459075,공중화장실,상시
배점보건진료소,경상북도 영주시 순흥면 죽계로 293번길 37,36.930186,128.554298,공중화장실,상시
부석우체국,경상북도 영주시 부석면 부석로 65-1,36.979549,128.655438,공중화장실,상시
강변2차우측 파크골프장(4번),경상북도 영주시 가흥동 44-1,36.817805,128.614842,공중화장실,상시
시민회관옆(11번),경상북도 영주시 선비로 209,36.822746,128.617968,공중화장실,상시
송리원주유소,경상북도 영주시 이산면 경북대로 2932,36.766281,128.679358,공중화장실,상시
영주2동 행정복지센터,경상북도 영주시 선비로 181번길 10,36.82072,128.618708,공중화장실,상시
운곡보건진료소,경상북도 영주시 평은면 북평로 1099,36.702025,128.711841,공중화장실,상시
대한복싱훈련장,경상북도 영주시 가흥로 109,36.808318,128.607372,공중화장실,상시
농업기술센터(교육관),경상북도 영주시 안정면 안정로 30,36.798608,128.559146,공중화장실,상시
영주교육지원청,경상북도 영주시 가흥로 165,36.812282,128.61237,공중화장실,상시
지방법원 앞(2번),경상북도 영주시 가흥동 1381-1,36.823979,128.612169,공중화장실,상시
이산면사무소,경상북도 영주시 이산면 이산로 201,36.821796,128.656316,공중화장실,상시
평은보건지소,경상북도 영주시 평은면 신평로 29,36.758447,128.688389,공중화장실,상시
부석면사무소,경상북도 영주시 부석면 부석로 49,36.978987,128.654288,공중화장실,상시
(구)영주도립도서관,경상북도 영주시 중앙로 7,36.819401,128.617293,공중화장실,상시
순흥면 주민자치센터,경상북도 영주시 순흥면 순흥로 67,36.933606,128.55044,공중화장실,상시
문화관광형시장종합센터,경상북도 영주시 풍기읍 인삼로 10번길 38,36.87327,128.521619,공중화장실,상시
시민운동장(실내체육관),경상북도 영주시 가흥로 109,36.808318,128.607372,공중화장실,상시
성곡보건진료소,경상북도 영주시 장수면 용주로 483,36.781615,128.531744,공중화장실,상시
희방지원탐방센터 화장실,경상북도 영주시 풍기읍 죽령로 1720번길 20,36.909193,128.459198,공중화장실,상시
봉현면 치안센터,경상북도 영주시 봉현면 노좌로 21,36.794416,128.501044,공중화장실,상시
신영주지구대평은치안센터,경상북도 영주시 평은면 신평로 28-7,36.757862,128.688034,개방화장실,상시
풍기인삼시장,경상북도 영주시 풍기읍 인삼로 8,36.873019,128.52361,공중화장실,상시
단산면 치안센터,경상북도 영주시 단산면 옥대로 34,36.951146,128.619196,공중화장실,상시
돗밤실둘레길,경상북도 영주시 이산면 이산로 201,36.821796,128.656316,공중화장실,상시
부석 낙화암 공중화장실,경상북도 영주시 부석면 의상로 1728-1,36.973121,128.653291,공중화장실,상시
아지 청소년 야영장,경상북도 영주시 회헌로 433-1,36.863108,128.601128,공중화장실,상시
이산면보건지소,경상북도 영주시 이산면 이산로 621번길 31,36.83409,128.696994,공중화장실,상시
원마트 건너편,경상북도 영주시 원당로 168,36.825315,128.630527,공중화장실,상시
명품요양병원,경상북도 영주시 반지미로 265,36.824774,128.597933,공중화장실,상시
구구보건진료소,경상북도 영주시 단산면 구구로 22-17,36.900077,128.603147,공중화장실,상시
선비쉼터지구,경상북도 영주시 순흥면 단산로 22,36.882521,128.591664,개방화장실,상시
하망동 행복주민센터,경상북도 영주시 영주로 280번길 21,36.823808,128.630278,개방화장실,상시
문수면사무소,경상북도 영주시 문수면 문수로 1363번길 35,36.772043,128.630394,공중화장실,상시
